baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENSG	GeneName	Function
1008.2767094191864	0.3017164572534507	0.09958425840644898	3.029760547314693	0.0024474769784670163	0.018398114210570152	ENSG00000148835	TAF5	protein-coding
2531.825183518525	0.17480579482061573	0.05769812574210478	3.0296615803769944	0.0024482790318726363	0.018398114210570152	ENSG00000197329	PELI1	protein-coding
1342.8055633277936	-0.23151130767715333	0.07642926507177658	-3.029092422382126	0.0024528963050809024	0.018415045127976048	ENSG00000155592	ZKSCAN2	protein-coding
650.1726373514658	-0.30321884129885446	0.10009752963351114	-3.029234012158292	0.002451746919258553	0.018415045127976048	ENSG00000184368	MAP7D2	protein-coding
52.8785251941182	1.4265927702208254	0.47107757185278065	3.0283606256395044	0.0024588446882865787	0.018450810478867208	ENSG00000276886	GREM1	protein-coding
2176.3502769854686	0.18235847254125195	0.06022976936929281	3.0277132795103237	0.002464117617435685	0.018481475322298074	ENSG00000125503	PPP1R12C	protein-coding
3263.3207426443814	0.16773557493606533	0.05540627757329617	3.027374916392287	0.002466877854824111	0.018493273928031764	ENSG00000187840	EIF4EBP1	protein-coding
251.30023688570893	-0.4735120512359765	0.1565696170018875	-3.0242907934702816	0.002492167682292392	0.01867387597631115	ENSG00000205744	DENND1C	protein-coding
1104.2255397669244	-0.28079265470981035	0.09285648451277763	-3.023942336209934	0.0024950398980517425	0.018686409390312523	ENSG00000067208	EVI5	protein-coding
3102.74368216776	0.17836306328544846	0.05898699055839142	3.0237695057334086	0.0024964656046534833	0.018688102445599215	ENSG00000117054	ACADM	protein-coding
3343.7814858469956	0.16439641336011065	0.054385015908319075	3.0228255083577817	0.002504265953274047	0.018737490403507733	ENSG00000117697	NSL1	protein-coding
2849.922606467666	0.1816125091958861	0.06011109114558981	3.021281193449281	0.0025170748744334885	0.018824288235201575	ENSG00000198042	MAK16	protein-coding
555.4818655294121	-0.34678851735190824	0.11482890200124904	-3.0200455748339046	0.002527366520975346	0.018888663490205588	ENSG00000144451	SPAG16	protein-coding
2315.3032169180974	0.2286189027649623	0.07570270748797292	3.0199567538754617	0.002528107804408695	0.018888663490205588	ENSG00000151617	EDNRA	protein-coding
1785.623265746068	0.1891420139923814	0.0626434145861274	3.0193439365016275	0.002533227687680781	0.018917843201673636	ENSG00000161791	FMNL3	protein-coding
2696.1674427456874	0.2075670276756952	0.06878538201319685	3.0176037640653406	0.0025478179883026437	0.01901768501283114	ENSG00000185344	ATP6V0A2	protein-coding
4841.948464411732	0.14141888845681994	0.046871874360142014	3.017137470761719	0.0025517406123998923	0.019037842557454752	ENSG00000182180	MRPS16	protein-coding
474.70732576110066	0.3465114223727429	0.11489142383280404	3.0159903221062376	0.002561414351775186	0.019100867770202895	ENSG00000169857	AVEN	protein-coding
199.53596220356206	-0.7437059358321829	0.24673967215863968	-3.0141319769364934	0.0025771567031586794	0.019209065608519572	ENSG00000124171	PARD6B	protein-coding
2306.4298313445006	0.20365082011154198	0.0675770167204318	3.0136106918429335	0.002581588457969172	0.019232895742823414	ENSG00000140153	WDR20	protein-coding
589.7405007652155	-0.4378059944556597	0.14536029744901582	-3.0118677667759814	0.002596456749965419	0.019334418380000617	ENSG00000282813	ARMC10	protein-coding
191.15399048733298	0.6870239407441107	0.22812062431872518	3.0116695620831537	0.002598152514539692	0.019337802136406748	ENSG00000144821	MYH15	protein-coding
3127.713016291407	-0.19721545715322716	0.06550183252508529	-3.0108387742846645	0.00260527144467403	0.019381527490511957	ENSG00000176788	BASP1	protein-coding
3279.2886035415713	-0.1511240207189114	0.05019696638125815	-3.0106205935053474	0.00260714396638441	0.01938619986078107	ENSG00000164253	WDR41	protein-coding
5874.863153314366	0.19339765341607087	0.06428311285574383	3.008529687261254	0.002625151527162282	0.019507063804723966	ENSG00000103197	TSC2	protein-coding
4371.7104668276725	-0.15330155940598875	0.050962020898761194	-3.0081530658003257	0.0026284071720449097	0.019507063804723966	ENSG00000132670	PTPRA	protein-coding
1291.6999219212114	0.25619240082589595	0.08516229574382361	3.0082843421289085	0.0026272719556968776	0.019507063804723966	ENSG00000136935	GOLGA1	protein-coding
4075.678481998296	0.17101574133602507	0.056846038307650754	3.008402105534389	0.002626253974192673	0.019507063804723966	ENSG00000179632	MAF1	protein-coding
1068.5807984430708	0.25847049736748956	0.08592985870041965	3.00792415205295	0.002630387783894907	0.019512467094054697	ENSG00000081692	JMJD4	protein-coding
3933.9626891530147	-0.18598229172857242	0.061859668058968496	-3.006519394046578	0.0026425719621046852	0.019593520240679098	ENSG00000115966	ATF2	protein-coding
426.8429405872464	-0.37182914455478944	0.1237058704030932	-3.0057518155216996	0.002649251334258956	0.019633699945331123	ENSG00000279453	NA	NA
146.9076767180278	-0.6830227095842502	0.22730076445493144	-3.0049292232788685	0.0026564265561067977	0.019663132047058406	ENSG00000056998	GYG2	protein-coding
1864.5768716604684	0.25879785489795243	0.08612980604783915	3.0047421069798776	0.0026580611923773907	0.019663132047058406	ENSG00000165322	ARHGAP12	protein-coding
3200.492572472067	0.15245451233567545	0.050732804215891075	3.0050480097041827	0.0026553893221689124	0.019663132047058406	ENSG00000168872	DDX19A	protein-coding
1758.4066045063378	-0.3359452550493108	0.11180591745349934	-3.004718021199836	0.0026582716710171397	0.019663132047058406	ENSG00000196233	LCOR	protein-coding
2487.9369883795994	-0.19407943999075303	0.06459515335751378	-3.0045511141770125	0.0026597306416219022	0.019664586585280492	ENSG00000101040	ZMYND8	protein-coding
2820.421856145927	-0.25413963567550885	0.08459803947244794	-3.004084222995233	0.002663815726918029	0.019685446581560274	ENSG00000187239	FNBP1	protein-coding
11545.348147024668	0.11152651842305425	0.03714434268504457	3.0025169477008458	0.0026775706413647068	0.01977771239980057	ENSG00000183255	PTTG1IP	protein-coding
1045.7268562431439	-0.2612407852526361	0.08704170664565723	-3.0013288493541985	0.002688040995562368	0.019845641056336762	ENSG00000166780	BMERB1	protein-coding
1106.1319028419566	-0.2794260474718619	0.09311723266986005	-3.000798450084372	0.0026927273139799005	0.01987082240510606	ENSG00000120915	EPHX2	protein-coding
1271.2223861840368	0.25389541026799045	0.08463899857045076	2.999744970477836	0.0027020574325648692	0.01993023233167402	ENSG00000131153	GINS2	protein-coding
1253.9840654527563	-0.2623095360577325	0.08745445799224072	-2.999384389084037	0.0027052576932421212	0.019944393916387016	ENSG00000228594	FNDC10	protein-coding
2631.6199430346132	-0.17290043611131797	0.05765388137056008	-2.9989383542112478	0.0027092211691156424	0.019964166212149234	ENSG00000182134	TDRKH	protein-coding
204.4706785967085	0.60347899466104	0.20128097967619912	2.998191859120803	0.0027158664138653105	0.0200036723381531	ENSG00000154736	ADAMTS5	protein-coding
2532.781785744146	-0.18055512236624577	0.06023680710636203	-2.9974218594859106	0.002722736494906152	0.020044796369398883	ENSG00000101187	SLCO4A1	protein-coding
281.5799734856806	-0.43387378483531863	0.14477525573696906	-2.9968780412558225	0.0027275981060223774	0.020071102170815584	ENSG00000180855	ZNF443	protein-coding
849.8868430169208	0.31007947335230085	0.10349645274843342	2.996039623754104	0.0027351089084059524	0.020116868071363515	ENSG00000184232	OAF	protein-coding
6092.668158563343	0.19779702027743445	0.06605257464859332	2.994539142943867	0.002748597861027054	0.020206539631467412	ENSG00000103549	RNF40	protein-coding
4820.08279801767	0.16194061097022075	0.054084438019392264	2.994218242817945	0.0027514905506765028	0.020218264055867248	ENSG00000023516	AKAP11	protein-coding
1074.7894979588687	0.24591773819360171	0.0821400393831006	2.993883860301588	0.002754507733122518	0.02023089178056699	ENSG00000137824	RMDN3	protein-coding
2775.115692579347	-0.24211533548507472	0.08089288311586987	-2.9930362988579846	0.002762168948204556	0.020268386235330747	ENSG00000128602	SMO	protein-coding
176.65337397800906	0.9148279640349652	0.30565266342099967	2.9930312198029174	0.002762214917037308	0.020268386235330747	ENSG00000224143	EHMT2	protein-coding
1203.1144192070058	-0.236974476961264	0.07917986737230207	-2.9928627670846555	0.0027637399223756575	0.020270028489062144	ENSG00000106524	ANKMY2	protein-coding
6364.679665268989	0.12486596099804262	0.041735415451878935	2.9918466042829612	0.002772955585595525	0.02032804805289745	ENSG00000104738	MCM4	protein-coding
1310.46869444974	0.2789339679061634	0.0933076440891744	2.989401035992136	0.0027952498181430026	0.020462594768341964	ENSG00000107077	KDM4C	protein-coding
1440.0014455695903	-0.3020899245906371	0.10104780034153214	-2.9895744743537347	0.0027936633465763154	0.020462594768341964	ENSG00000132329	RAMP1	protein-coding
160.9018854615468	-0.606301556514995	0.2028080917095125	-2.9895333633108536	0.002794039322225597	0.020462594768341964	ENSG00000185250	PPIL6	protein-coding
404.46775522085795	0.43233206833800597	0.14469861961398486	2.9878105920522677	0.0028098363057126427	0.02055971346660007	ENSG00000187098	MITF	protein-coding
369.8427530505572	-0.500271444639269	0.167481347304172	-2.987027825437174	0.002817040811771919	0.020602752002715004	ENSG00000142494	SLC47A1	protein-coding
1053.7446077625789	-0.3246940094963899	0.10870804380959546	-2.986844378002962	0.0028187316817644926	0.02060544445730984	ENSG00000166189	HPS6	protein-coding
2102.7426382448225	0.22566382261874474	0.07555665020899734	2.986683792816857	0.0028202125867257764	0.020606600223271175	ENSG00000166886	NAB2	protein-coding
4211.133017586205	-0.23211334833968497	0.0777264995279422	-2.986283310703342	0.002823908899602291	0.020623934757620484	ENSG00000069849	ATP1B3	protein-coding
1258.4646891743332	0.23395147470488215	0.07835403453757621	2.98582550452697	0.0028281397125157477	0.02064515484609668	ENSG00000197381	ADARB1	protein-coding
1820.7151729742498	0.20728500747517384	0.06943380628375075	2.9853614337096155	0.002832434326608872	0.02066682058075551	ENSG00000005812	FBXL3	protein-coding
6506.438115695128	0.15765843662099124	0.05282235870253777	2.984691340816948	0.0028386460220561687	0.020702447439883427	ENSG00000168610	STAT3	protein-coding
8942.204073986199	0.11882316259427578	0.03981910002532598	2.984074540075018	0.0028443746957116465	0.02073177001448207	ENSG00000100353	EIF3D	protein-coding
1928.815688531165	-0.28474537452609894	0.09542494929073747	-2.983971976328187	0.002845328302154491	0.02073177001448207	ENSG00000275079	LPCAT1	protein-coding
356.39691160056657	0.3988238022569311	0.1336993805140001	2.9829891561477275	0.002854481076082462	0.02078873595288106	ENSG00000163378	EOGT	protein-coding
1975.5208543013196	-0.20033418308927098	0.06716595157616348	-2.9826746794780403	0.002857415395220344	0.02080038178819744	ENSG00000188848	BEND4	protein-coding
209.02462403093307	0.5828175387455256	0.19543365064218474	2.982175980597086	0.0028620743017632815	0.02081873499540464	ENSG00000123496	IL13RA2	protein-coding
579.3896154328496	-0.3599287787440382	0.12069565629213913	-2.9821187423087094	0.0028626094723428384	0.02081873499540464	ENSG00000232593	KANTR	protein-coding
5462.49078975642	0.13923504060337202	0.046734478939523164	2.9792787629781725	0.0028892779117935387	0.021002879752645705	ENSG00000157954	WIPI2	protein-coding
4294.974128469614	0.15422043484174772	0.05180318110188757	2.9770456478034384	0.0029104067331748042	0.021146602653636708	ENSG00000130024	PHF10	protein-coding
543.6132330035375	-0.37835725449490304	0.12713362702450928	-2.9760596260025047	0.0029197808712639267	0.021204823502354055	ENSG00000212978	C2orf74-DT	ncRNA
2145.5065088179717	0.22211054658459273	0.07463620056642777	2.9759090749389063	0.0029212145870806433	0.0212053498776991	ENSG00000280495	TRAPPC4	protein-coding
2165.4731787400083	0.2325173166093691	0.07815120154083954	2.9752238228591064	0.002927748446027555	0.021242880899961458	ENSG00000146112	PPP1R18	protein-coding
6332.879316274749	0.13981709961773117	0.04700742283401521	2.974362157896425	0.002935983325628467	0.021292713336424702	ENSG00000074201	CLNS1A	protein-coding
689.4486894980074	-0.3005462341152898	0.10108977797755092	-2.9730625601139646	0.00294844348993145	0.021373128285785074	ENSG00000185567	AHNAK2	protein-coding
78.8739092661345	1.045272547627991	0.35227633321865665	2.9671949235919692	0.003005303636914503	0.02177517211900192	ENSG00000127720	METTL25	protein-coding
2896.2682181500295	-0.19716753548085525	0.06649355470217548	-2.9652127392492145	0.003024736819709907	0.021905788088071098	ENSG00000162636	EEIG2	protein-coding
1088.6963390137423	0.2582198383557738	0.08708806797606826	2.9650426787138326	0.003026409407422431	0.02190771642603468	ENSG00000175643	RMI2	protein-coding
6772.096323226159	-0.16356047473305851	0.05516668852120555	-2.9648412677550406	0.0030283914255858904	0.02191188185219554	ENSG00000124006	OBSL1	protein-coding
32.39868092799072	-1.6151679843216682	0.5448265021129385	-2.964554730832194	0.003031213180394291	0.021922116492192324	ENSG00000161860	SYCE2	protein-coding
5803.254999954459	-0.12505706702355093	0.04221542755333028	-2.9623546241612204	0.003052959391255455	0.022069142179571916	ENSG00000089053	ANAPC5	protein-coding
53.996215556343294	-1.2019818690672435	0.40587576608336107	-2.961452664854037	0.0030619155526214626	0.02209287655337524	ENSG00000100024	UPB1	protein-coding
8378.791906868537	0.12042573274066633	0.04065884648750834	2.9618580738060256	0.00305788701372756	0.02209287655337524	ENSG00000112118	MCM3	protein-coding
2651.1938631476146	-0.31484209168222554	0.1063086204161802	-2.961585715717806	0.0030605928961596847	0.02209287655337524	ENSG00000156959	LHFPL4	protein-coding
278.95939870773987	0.47386884368470983	0.1600050949989616	2.961585965045583	0.0030605904180855334	0.02209287655337524	ENSG00000176720	BOK	protein-coding
896.1112507634098	0.27811829239715063	0.09393594391870258	2.960722815941997	0.00306918024577243	0.022135041605853202	ENSG00000100916	BRMS1L	protein-coding
493.8337837119045	0.35647718186476746	0.1204267979943043	2.960115089015548	0.0030752413635007072	0.02216849142092273	ENSG00000165312	OTUD1	protein-coding
3142.2211008448453	0.16776232548542283	0.05668214615459422	2.9597031317034084	0.0030793561932666016	0.02218788657664529	ENSG00000136807	CDK9	protein-coding
1924.244615340546	-0.23830318302478393	0.08053107033227433	-2.959145855649698	0.003084930527031274	0.022207508202446023	ENSG00000119655	NPC2	protein-coding
3033.5159282499526	0.21910856008307872	0.07404142240894392	2.95926999987795	0.0030836879382959183	0.022207508202446023	ENSG00000224470	ATXN1L	protein-coding
3814.6747193289566	-0.14755063124449952	0.04986909507154776	-2.9587589474564746	0.0030888061114783135	0.022225136999819477	ENSG00000230124	ACBD6	protein-coding
1431.010184941018	0.21509376680606399	0.07270231976110282	2.9585543833106605	0.0030908569846232444	0.022226008380158098	ENSG00000091972	CD200	protein-coding
2238.499401944484	0.16623474807984326	0.056189578252471194	2.9584622851753175	0.0030917807266531393	0.022226008380158098	ENSG00000148082	SHC3	protein-coding
666.0085047037687	-0.3820117238952955	0.1291341810281729	-2.958254126472935	0.0030938694808399056	0.022230765116477882	ENSG00000167037	SGSM1	protein-coding
2420.701724308535	0.1758305545376861	0.0594595140960688	2.957147518117899	0.003104995284295907	0.022290145870397068	ENSG00000111653	ING4	protein-coding
2118.7830044237603	-0.19978765701568676	0.06755811885995858	-2.957270871171342	0.003103753292797024	0.022290145870397068	ENSG00000187720	THSD4	protein-coding
268.621772748615	0.48278165932730754	0.16330523626218743	2.9563146312846884	0.003113393147773031	0.02234013747397894	ENSG00000226530	NA	NA
166.61378679434998	-0.8260459978188671	0.2795132817290635	-2.9553014179110324	0.0031236371312626404	0.02240332377109089	ENSG00000269929	MIRLET7A1HG	ncRNA
16785.108312798184	0.1070202606475907	0.036216859470662485	2.9549845627637206	0.003126846962474983	0.022416024841893825	ENSG00000112306	RPS12	protein-coding
2580.1265685288568	0.22529575679168048	0.0762795122749628	2.953555287290808	0.0031413633305091434	0.022499382971343188	ENSG00000073417	PDE8A	protein-coding
3887.931272143399	-0.19069063826867796	0.06456146861054318	-2.9536291904849468	0.0031406112326699868	0.022499382971343188	ENSG00000113716	HMGXB3	protein-coding
567.4059186414241	-0.3198661577663018	0.1083296757588769	-2.9527103771478873	0.0031499734861636162	0.022548669826685585	ENSG00000219626	FAM228B	protein-coding
721.0135600562272	-0.5998205498952587	0.2031502209300526	-2.9525960993258535	0.003151139697823502	0.022548669826685585	ENSG00000277273	CDK7	protein-coding
1090.4195012107564	-0.26972703721698	0.09135905469078454	-2.9523842834178056	0.0031533023320671283	0.022553784999514107	ENSG00000119547	ONECUT2	protein-coding
1822.592511836663	0.22270156962789797	0.07543908129127555	2.952071602887523	0.0031564972639378953	0.022566275528969497	ENSG00000104812	GYS1	protein-coding
1367.6271680572934	-0.3540043208666857	0.11994930048383208	-2.9512829123534723	0.003164569120790194	0.022613604478747544	ENSG00000076826	CAMSAP3	protein-coding
10660.823695226867	0.13005556468848228	0.04407752075064634	2.950609800043601	0.0031714729677694456	0.022652547405737012	ENSG00000111328	CDK2AP1	protein-coding
36319.82676445989	0.13678544807040907	0.04636345470971966	2.950285929442037	0.0031747996698194714	0.022665916249517748	ENSG00000197102	DYNC1H1	protein-coding
2277.7393320203087	0.19159721589499035	0.06495058786099216	2.9498919440890736	0.0031788508573807766	0.022684442810938038	ENSG00000076248	UNG	protein-coding
5733.944259830635	0.11885478703265483	0.04032461274490425	2.947450178493637	0.003204063781031892	0.02285389449675587	ENSG00000144567	RETREG2	protein-coding
10995.844434471855	-0.10293770161792615	0.03493779815786209	-2.946313363905045	0.003215864239502378	0.022927566646667296	ENSG00000168137	SETD5	protein-coding
2338.748042446374	0.20670032638549926	0.0701665694546066	2.9458519632945928	0.0032206649976548644	0.0229493221243287	ENSG00000163507	CIP2A	protein-coding
1566.4181829280446	-0.25286414548413366	0.08584070630857067	-2.9457370093760136	0.0032218620802353876	0.0229493221243287	ENSG00000167766	ZNF83	protein-coding
633.1294673431249	0.38943531867421516	0.13225220487780362	2.944641407181375	0.003233291591700312	0.023020208599409262	ENSG00000164116	GUCY1A1	protein-coding
1830.6899533905769	0.22433569087665595	0.0762121070423323	2.9435702486489164	0.0032445018080127625	0.0230894696963101	ENSG00000165724	ZMYND19	protein-coding
96186.33238810422	0.08656794905624238	0.029416437597877702	2.9428427139827416	0.00325213600890567	0.023133230477960058	ENSG00000174444	RPL4	protein-coding
8987.42361734084	0.15179297856626922	0.05158992819327023	2.942298698257739	0.0032578551904827967	0.023163335535071203	ENSG00000142657	PGD	protein-coding
7168.18186410647	0.21474898921420524	0.07300154913183256	2.9417045496718544	0.0032641118812563787	0.023197233068527313	ENSG00000115297	TLX2	protein-coding
2217.868140432078	0.1953724523517922	0.06642859505020134	2.9410896347295252	0.003270598778242088	0.02323273496007991	ENSG00000168303	MPLKIP	protein-coding
205.02640871764112	-0.5582919740282729	0.18992468829505874	-2.939543979458504	0.0032869561909041767	0.02333828784954661	ENSG00000279168	NA	NA
1823.5113921575223	-0.19359299107515318	0.06595632921971414	-2.935169275874268	0.0033336577147825503	0.023659097895618483	ENSG00000119392	GLE1	protein-coding
5174.387938317032	-0.17447105684238748	0.05950270565011048	-2.932153335485569	0.003366205006643064	0.02387920837590421	ENSG00000114861	FOXP1	protein-coding
910.4611148674993	0.32727864437967397	0.1116462200650271	2.9313902807372623	0.003374485442832714	0.023927052448087398	ENSG00000164054	SHISA5	protein-coding
16717.802636749657	0.10767499494190656	0.03674111977317863	2.9306399915581873	0.003382645430564816	0.023968504228975784	ENSG00000108946	PRKAR1A	protein-coding
3463.340338019313	0.16692815668678432	0.05696098802488532	2.9305698948525287	0.0033834087045524295	0.023968504228975784	ENSG00000166266	CUL5	protein-coding
2244.808022159961	0.1787759083360406	0.06107707106053927	2.927054379520571	0.0034218904384709383	0.024230095113863762	ENSG00000184182	UBE2F	protein-coding
1462.1703783968856	0.21249824406776188	0.07261231608021862	2.9264766025780524	0.0034282529202265565	0.02426411812416597	ENSG00000103496	STX4	protein-coding
1618.402268334472	-0.19626706420100096	0.06707262285277336	-2.926187404834513	0.0034314416092362755	0.02427565730639541	ENSG00000135776	ABCB10	protein-coding
2259.919000348436	-0.17084022723804584	0.058392908695056624	-2.9257016143898427	0.0034368040027804117	0.02430255685670143	ENSG00000112685	EXOC2	protein-coding
47.467659423922726	-1.089167398157163	0.3723177884845518	-2.925370293453907	0.0034404656601336784	0.02431741109508278	ENSG00000277879	NA	NA
3855.576215029922	0.1985905869932129	0.06789764341624918	2.9248524249324155	0.0034461960976917695	0.02433583082948431	ENSG00000021574	SPAST	protein-coding
662.1205566416244	-0.39147601135195514	0.1338390241135213	-2.924976582464528	0.0034448214500952873	0.02433583082948431	ENSG00000136933	RABEPK	protein-coding
3554.482322898987	0.16703251361615534	0.05713016434310177	2.923718416299704	0.003458774742734852	0.02441358991496308	ENSG00000134851	TMEM165	protein-coding
3571.2100383688125	-0.1614383673402063	0.055227366709030216	-2.92315887865444	0.0034649966269681078	0.02444643000675235	ENSG00000107669	ATE1	protein-coding
1756.3833283580343	-0.19708228138957215	0.06742548666073588	-2.9229641660760866	0.0034671641582061084	0.02445064882595507	ENSG00000115556	PLCD4	protein-coding
3640.16351351465	0.15252636714917794	0.05220516091508616	2.921672196303893	0.003481577592138054	0.02454118358838308	ENSG00000090989	EXOC1	protein-coding
2417.0564414994587	-0.17357273133644474	0.05941381611801165	-2.9214203476121297	0.0034843936017041636	0.024549924707077096	ENSG00000140265	ZSCAN29	protein-coding
4157.689827275559	-0.18382299639864016	0.06294890565363088	-2.920193679142018	0.0034981390746215237	0.024635628618650134	ENSG00000129315	CCNT1	protein-coding
15263.476096798027	0.1344796433657774	0.046059978943434145	2.919663587578506	0.0035040942870620353	0.024666416992251416	ENSG00000122218	COPA	protein-coding
152.50373881043694	-0.6627133695338431	0.22699621685363472	-2.9194908123123264	0.0035060372903334444	0.024668947113285634	ENSG00000179988	PSTK	protein-coding
3022.4362898024956	0.26102179871225556	0.0894159270743229	2.9191868524194033	0.003509457954827688	0.024681867277790395	ENSG00000159363	ATP13A2	protein-coding
1318.4615683415511	0.25496351145272106	0.08734534099272033	2.919028176602695	0.003511244846379129	0.024683290711594797	ENSG00000163635	ATXN7	protein-coding
906.2704513105155	-0.3599526648178474	0.12332954220019833	-2.9186248355121887	0.0035157907075876074	0.02470409907207927	ENSG00000105642	KCNN1	protein-coding
1384.7700302213043	0.23606236257928706	0.08089957645399468	2.9179678426812177	0.0035232068210498887	0.02474504772692298	ENSG00000198863	RUNDC1	protein-coding
1072.4488139389414	-0.2976381274443106	0.1020291849807867	-2.9171861708035736	0.003532048847635647	0.024765325205889272	ENSG00000070785	EIF2B3	protein-coding
4145.492781881004	0.16346261311882485	0.05603431296201242	2.9171877815231135	0.003532030606942273	0.024765325205889272	ENSG00000106355	LSM5	protein-coding
947.8981293511149	-0.2586304269150454	0.08865858246416175	-2.9171504859057604	0.0035324529854593636	0.024765325205889272	ENSG00000120029	ARMH3	protein-coding
3672.165174405494	0.18919326600548725	0.06484760901581088	2.9175056548246663	0.0035284325080425895	0.024765325205889272	ENSG00000169554	ZEB2	protein-coding
179.4239442650776	-0.593255198920734	0.20340680841827352	-2.916594599433465	0.00353875393356995	0.024798339530882896	ENSG00000215440	NPEPL1	protein-coding
160.684825996754	-0.6190519062141143	0.21244325791226207	-2.9139635321812825	0.003568715925318785	0.024997057861787783	ENSG00000215105	NA	NA
21980.221588700697	-0.12965981167080223	0.04449954076427553	-2.913733702503596	0.0035713441018832733	0.025004224008601184	ENSG00000116251	RPL22	protein-coding
3569.974062254756	0.1651473422197322	0.05671604963590915	2.9118273095517386	0.0035932122875479153	0.02514029802237825	ENSG00000127948	POR	protein-coding
2065.539575425572	-0.29422494322366544	0.10104717550697637	-2.91175821340352	0.003594007170101192	0.02514029802237825	ENSG00000172889	EGFL7	protein-coding
2346.1572167512895	-0.1859377660501795	0.06386337062807616	-2.9114931489136895	0.003597057957649614	0.025150345091681188	ENSG00000101843	PSMD10	protein-coding
494.23226968416844	-0.5683765755270669	0.19526455527073497	-2.910802601829148	0.0036050169466302724	0.0251946855067772	ENSG00000276187	ERMARD	protein-coding
161.96915149489078	-0.6061422161701658	0.20825688291630365	-2.910550699127521	0.003607924268371622	0.025203696974301852	ENSG00000189143	CLDN4	protein-coding
12461.278382796221	0.17250257075202688	0.059286860203947765	2.909625676897296	0.0036186186663669296	0.025244443163754602	ENSG00000127481	UBR4	protein-coding
1361.7361816349999	0.21749749526977374	0.07474896558141528	2.909705754160293	0.003617691735860803	0.025244443163754602	ENSG00000147852	VLDLR	protein-coding
5186.776921364299	0.12702380336748995	0.04365335383184071	2.9098291933491467	0.003616263294470098	0.025244443163754602	ENSG00000282986	EIF3K	protein-coding
554.4672974095578	0.34312406198822415	0.11796832658758809	2.90861175972912	0.003630373912272827	0.025315114057916786	ENSG00000260565	NA	NA
2911.7214424037375	0.17764810280504253	0.06108905415505075	2.9080185519676256	0.0036372675914337856	0.025351836482933113	ENSG00000084073	ZMPSTE24	protein-coding
437.5029004319441	-0.35629991894140145	0.12258636548615293	-2.9065215982902135	0.003654716675157918	0.025462064564226318	ENSG00000173698	ADGRG2	protein-coding
2116.4171740711413	0.28323471651698856	0.09747027514152844	2.9058573611875733	0.0036624836387832553	0.025489580919318616	ENSG00000099624	ATP5F1D	protein-coding
2254.3153347491266	-0.19474974981595722	0.06701689592506654	-2.9059798596716915	0.0036610501290127574	0.025489580919318616	ENSG00000137124	ALDH1B1	protein-coding
84.07801605678445	1.5795278211662063	0.5435843212396867	2.9057641279350537	0.0036635750210780834	0.025489580919318616	ENSG00000206127	GOLGA8O	protein-coding
6836.83422097315	0.14031762953704568	0.0482940872576236	2.9054825860674165	0.003666872526640895	0.02550113402679101	ENSG00000108262	GIT1	protein-coding
1220.5203033789242	-0.26982118773621144	0.09288672676801443	-2.9048411664897253	0.0036743951115842948	0.02554204687561809	ENSG00000188610	FAM72B	protein-coding
300.528100657567	-0.47235345611993224	0.16263501556828358	-2.9043773536063084	0.0036798434595634285	0.025568510888973724	ENSG00000168077	SCARA3	protein-coding
639.2347007929819	-0.3107311920216411	0.10701786389228003	-2.903545078552595	0.0036896385028362066	0.025622745478637646	ENSG00000019505	SYT13	protein-coding
2906.0750805244256	-0.16460310724252605	0.056692545399762366	-2.903434765220755	0.003690938557842013	0.025622745478637646	ENSG00000126216	TUBGCP3	protein-coding
1670.020365387509	0.26614524851447957	0.09168228412838264	2.9029081359032958	0.0036971506852567335	0.025654438028921776	ENSG00000165861	ZFYVE1	protein-coding
66.33636143502828	0.954168683191874	0.32884887356584525	2.9015415891361456	0.003713314852235384	0.025755128569956726	ENSG00000118407	FILIP1	protein-coding
111.75843283249716	0.9439370388728743	0.32540577003673765	2.9007999420732635	0.0037221142772953055	0.02580467121126225	ENSG00000162645	GBP2	protein-coding
817.2003416266326	-0.3268048163499196	0.1127224778717984	-2.8991983011729165	0.003741181979736552	0.025925326014384343	ENSG00000183186	C2CD4C	protein-coding
18075.62796491669	0.10965470846387061	0.0378420096158569	2.8976978119555814	0.003759125969955997	0.02600491151353375	ENSG00000143761	ARF1	protein-coding
557.3301601063164	-0.5335277160172744	0.18412239648483533	-2.8976796207473696	0.0037593439933546026	0.02600491151353375	ENSG00000145331	TRMT10A	protein-coding
2109.992212602821	-0.22731839833632536	0.07844027032348769	-2.8979808126471807	0.0037557356589019617	0.02600491151353375	ENSG00000168807	SNTB2	protein-coding
9266.638316754865	0.15823738934329917	0.05460690507951416	2.8977542146526463	0.003758450051203038	0.02600491151353375	ENSG00000182473	EXOC7	protein-coding
3738.968330438396	-0.17316960165611045	0.05976481402999795	-2.897517619132737	0.003761286105423828	0.026006587750203893	ENSG00000052802	MSMO1	protein-coding
2548.7620775875816	0.19596285726369922	0.06763448109041043	2.89738095279752	0.003762925201499523	0.026006587750203893	ENSG00000142002	DPP9	protein-coding
1658.5178375358814	0.3241151534156118	0.11193093784649902	2.895670845357341	0.003783490186737395	0.026125536404696427	ENSG00000146263	MMS22L	protein-coding
2020.1634738584569	-0.1849253863729181	0.06386000654643398	-2.8957934139648875	0.003782012840635947	0.026125536404696427	ENSG00000187164	SHTN1	protein-coding
